LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
8430,50,Male,Lahore,Referral,9,15,Hot,8,Desktop,Twitter,1,0,0.5,3,8,162,No Payment,1,I really liked the product.
22265,43,Female,Sialkot,Organic,56,5,Warm,9,Desktop,Google,3,1,0.8,13,7,106,No Payment,0,The quality is below average.
13694,36,Female,Lahore,Email,14,6,Warm,4,Mobile,ReferralSite,4,3,0.3,18,0,65,No Payment,0,I expected more for the cost.
24897,44,Male,Gujranwala,Organic,13,4,Cold,5,Mobile,Twitter,0,3,0.5,15,8,177,No Payment,0,Didn’t quite work as expected.
12003,42,Male,Lahore,Organic,8,14,Hot,6,Tablet,Google,4,1,0.4,20,6,141,Good,1,"Happy with the purchase, though not exceptional."
3408,25,Female,Karachi,Social Media,36,14,Hot,6,Tablet,Twitter,0,0,0.2,24,1,142,No Payment,1,The product is amazing!
506,40,Female,Faisalabad,Email,58,4,Warm,10,Tablet,Facebook,3,1,0.4,18,2,27,Good,0,A bit underwhelming overall.
6950,34,Male,Islamabad,Social Media,45,11,Hot,10,Mobile,Direct,0,3,0.6,4,4,103,Good,1,"Happy with the purchase, though not exceptional."
2236,48,Male,Multan,Social Media,56,13,Warm,6,Desktop,Twitter,2,2,0.7,24,4,108,No Payment,0,The quality is below average.
3968,40,Female,Karachi,Referral,44,15,Hot,6,Mobile,Twitter,5,2,0.5,8,1,157,Good,1,"Happy with the purchase, though not exceptional."
17080,31,Male,Quetta,Email,12,15,Hot,9,Tablet,ReferralSite,3,1,0.8,13,7,127,Good,0,I expected more for the cost.
4476,46,Female,Gujranwala,Organic,35,14,Cold,0,Mobile,Facebook,3,0,0.7,24,5,175,Good,0,The quality is below average.
6535,26,Female,Quetta,Social Media,5,12,Cold,2,Desktop,Twitter,5,1,0.4,9,10,39,No Payment,0,I quite like the product.
18805,53,Female,Sialkot,Email,53,2,Warm,1,Desktop,ReferralSite,3,1,0.4,20,8,143,Good,0,"Not terrible, but I’ve seen better."
2299,37,Male,Islamabad,Email,42,11,Hot,8,Desktop,ReferralSite,5,2,0.3,19,9,183,Good,1,A good choice for anyone considering it.
23049,29,Female,Faisalabad,Referral,55,11,Cold,2,Desktop,ReferralSite,2,2,0.8,8,6,164,No Payment,0,"It’s decent, but not for me."
12819,44,Female,Lahore,Email,45,10,Hot,8,Desktop,Twitter,5,3,0.5,19,2,138,No Payment,0,"It’s just okay, not great."
22444,44,Female,Lahore,Referral,17,8,Cold,2,Desktop,Google,3,0,0.7,4,10,142,Good,0,This product didn’t work well for me.
3755,45,Male,Lahore,Referral,15,11,Cold,6,Tablet,Facebook,3,3,0.5,15,7,56,No Payment,0,I expected more for the cost.
16710,58,Female,Karachi,Organic,14,4,Hot,0,Tablet,Facebook,3,0,0.5,1,0,38,No Payment,0,Disappointing experience.
16224,25,Female,Karachi,Referral,43,8,Cold,2,Desktop,Facebook,4,2,0.6,2,4,52,Good,0,The product is not bad.
21897,35,Female,Karachi,Referral,35,11,Hot,2,Mobile,Direct,5,0,0.4,8,1,182,Good,1,"Good quality, but there’s room for improvement."
3808,35,Male,Islamabad,Email,22,13,Hot,9,Desktop,Google,3,3,0.5,5,8,70,No Payment,1,This is exactly what I was looking for.
24272,35,Female,Karachi,Organic,34,12,Hot,7,Desktop,ReferralSite,1,1,0.5,15,6,147,No Payment,1,This is exactly what I was looking for.
7122,57,Female,Rawalpindi,Referral,41,4,Warm,7,Mobile,Facebook,2,1,0.3,24,6,131,Good,0,"It’s useful, but not for my current situation."
8415,47,Male,Multan,Email,31,15,Cold,10,Mobile,Direct,0,1,0.6,18,6,118,Good,0,Could have been better.
19610,29,Female,Multan,Organic,8,7,Cold,1,Tablet,Google,1,0,0.1,16,10,114,No Payment,0,Didn’t quite work as expected.
17275,49,Male,Lahore,Email,29,15,Cold,6,Tablet,Facebook,2,2,0.4,16,8,83,Good,1,"Solid product, works as expected."
232,26,Female,Faisalabad,Social Media,14,15,Hot,5,Desktop,Google,3,3,0.3,21,6,40,Good,0,Feels like it’s missing something.
13913,32,Female,Karachi,Social Media,45,15,Cold,5,Desktop,Twitter,3,3,0.6,14,1,33,No Payment,0,It’s functional but needs improvements.
7377,56,Male,Sialkot,Referral,26,10,Cold,9,Desktop,Twitter,4,3,0.4,21,7,147,No Payment,0,The quality is below average.
25083,38,Male,Lahore,Referral,50,12,Hot,6,Desktop,Direct,0,2,0.6,21,4,77,No Payment,1,A decent product with good value.
16196,47,Male,Sialkot,Organic,25,8,Cold,9,Tablet,ReferralSite,2,1,0.4,16,5,177,No Payment,0,"It’s decent, but not for me."
8964,47,Female,Gujranwala,Referral,23,2,Hot,6,Desktop,Google,0,3,0.2,3,2,45,Good,0,It did not meet my expectations.
1954,48,Male,Karachi,Referral,28,14,Cold,9,Mobile,Twitter,5,0,0.1,4,10,50,No Payment,1,The product works well for my needs.
4287,52,Female,Multan,Referral,44,13,Hot,8,Tablet,Direct,0,1,0.3,7,9,160,No Payment,0,I might look for alternatives.
4628,35,Female,Peshawar,Organic,55,10,Warm,3,Tablet,Twitter,1,0,0.3,8,8,184,Good,0,It’s functional but needs improvements.
12834,59,Male,Sialkot,Referral,31,3,Warm,1,Desktop,Facebook,2,2,0.6,16,0,103,No Payment,0,It did not meet my expectations.
8401,27,Female,Rawalpindi,Organic,54,10,Cold,2,Mobile,Google,3,0,0.7,19,1,63,No Payment,0,It did not meet my expectations.
23720,27,Female,Karachi,Referral,56,14,Hot,7,Desktop,Direct,0,3,0.5,2,10,101,Good,1,This product is quite useful.
5728,42,Female,Lahore,Email,45,13,Hot,9,Mobile,Twitter,1,3,0.4,3,8,131,No Payment,1,It does the job as advertised.
4451,40,Male,Karachi,Social Media,45,12,Hot,6,Desktop,Google,4,0,0.6,21,9,34,Good,1,I am generally pleased with the purchase.
22798,56,Female,Peshawar,Email,19,13,Warm,10,Mobile,ReferralSite,4,3,0.2,19,5,43,No Payment,0,Didn’t quite work as expected.
18006,36,Male,Islamabad,Organic,46,14,Cold,9,Mobile,Twitter,1,1,0.1,17,10,94,Good,1,It has improved my workflow significantly.
18714,38,Female,Lahore,Email,43,13,Cold,7,Tablet,ReferralSite,4,1,0.6,18,5,126,No Payment,1,"Good quality, but there’s room for improvement."
23226,31,Female,Karachi,Email,48,14,Warm,6,Tablet,Twitter,3,0,0.8,21,6,89,Good,1,This product is quite useful.
23060,33,Male,Karachi,Organic,40,15,Hot,3,Tablet,ReferralSite,4,1,0.6,11,9,75,Good,1,I use it regularly and it meets my expectations.
17145,21,Male,Karachi,Social Media,56,7,Warm,5,Mobile,Twitter,4,0,0.5,22,2,124,Good,0,"It’s okay, but not worth the price."
18316,35,Male,Karachi,Organic,52,14,Hot,7,Desktop,ReferralSite,0,3,0.4,21,10,173,Good,1,The product is amazing!
1528,49,Male,Lahore,Organic,21,13,Cold,7,Mobile,Facebook,2,2,0.4,22,8,36,No Payment,1,"Happy with the purchase, though not exceptional."
11813,28,Male,Islamabad,Organic,50,13,Hot,7,Desktop,Google,4,2,0.5,19,5,56,Good,1,"Solid product, works as expected."
23748,32,Male,Karachi,Referral,43,13,Hot,10,Tablet,Direct,3,0,0.7,9,7,96,Good,1,It has improved my workflow significantly.
8035,33,Female,Islamabad,Referral,51,4,Warm,4,Desktop,Twitter,0,3,0.1,9,7,194,Good,0,The product has potential.
16857,33,Female,Peshawar,Organic,30,2,Warm,3,Mobile,Direct,5,0,0.4,8,3,57,Good,0,Could have been better.
14367,26,Male,Islamabad,Referral,35,12,Hot,1,Tablet,Twitter,5,3,0.7,17,7,137,No Payment,1,"It’s nice to have, though not life-changing."
21151,43,Male,Gujranwala,Social Media,13,3,Warm,4,Desktop,ReferralSite,5,3,0.1,17,4,64,Good,0,Not as reliable as I hoped.
15923,27,Male,Multan,Email,40,4,Hot,0,Desktop,Direct,4,3,0.2,12,1,94,No Payment,0,The product is not bad.
5422,36,Male,Multan,Social Media,53,8,Cold,9,Desktop,Twitter,1,0,0.6,12,2,154,No Payment,0,Not a fan of the design.
17182,58,Female,Sialkot,Referral,22,7,Warm,3,Tablet,ReferralSite,4,0,0.6,15,9,177,No Payment,0,I might look for alternatives.
20828,45,Female,Gujranwala,Referral,29,11,Cold,2,Mobile,Twitter,3,2,0.2,6,8,57,Good,0,Disappointing experience.
1469,46,Female,Islamabad,Organic,37,12,Hot,1,Tablet,Direct,2,1,0.2,18,3,65,No Payment,0,The product quality is okay.
11615,37,Female,Lahore,Social Media,31,12,Hot,3,Tablet,ReferralSite,4,0,0.2,2,6,101,No Payment,1,Great experience!
3789,60,Male,Gujranwala,Organic,34,4,Hot,3,Desktop,ReferralSite,0,1,0.6,20,0,79,Good,0,"It’s decent, but not for me."
11918,54,Male,Rawalpindi,Social Media,17,14,Warm,0,Tablet,ReferralSite,4,0,0.1,14,10,77,Good,0,The experience was frustrating.
7438,24,Female,Multan,Social Media,19,14,Warm,10,Desktop,Google,1,1,0.1,23,2,175,Good,0,"A good product, but I’m not ready to buy."
16873,41,Male,Sialkot,Organic,7,7,Hot,1,Desktop,Google,5,2,0.3,19,9,33,No Payment,0,"I like it, but the price is too high."
2939,39,Male,Lahore,Social Media,41,3,Cold,4,Tablet,Facebook,4,2,0.5,7,5,198,No Payment,0,Not a fan of the design.
24926,38,Female,Lahore,Organic,55,14,Hot,6,Mobile,Direct,5,1,0.6,2,1,76,No Payment,1,It’s a reliable product.
10359,33,Male,Lahore,Email,60,15,Cold,8,Mobile,Twitter,1,3,0.8,8,4,36,Good,1,A good choice for anyone considering it.
15868,34,Female,Karachi,Email,14,15,Cold,7,Mobile,ReferralSite,4,1,0.2,12,4,157,No Payment,1,The product is amazing!
13649,49,Male,Islamabad,Social Media,58,12,Warm,6,Tablet,Google,2,2,0.6,15,10,70,No Payment,0,"Not terrible, but I’ve seen better."
12052,40,Male,Rawalpindi,Email,49,11,Cold,5,Tablet,Facebook,0,2,0.3,18,2,115,No Payment,0,The product is not bad.
14971,52,Female,Karachi,Social Media,5,3,Hot,10,Desktop,Twitter,1,3,0.5,3,2,112,Good,0,This product didn’t work well for me.
24043,37,Male,Karachi,Social Media,55,14,Hot,1,Desktop,Direct,0,1,0.7,18,3,116,No Payment,1,I really liked the product.
26131,32,Male,Karachi,Email,41,14,Warm,9,Desktop,Direct,1,3,0.6,21,9,95,Good,1,It’s a reliable product.
5300,35,Female,Karachi,Social Media,21,14,Cold,9,Desktop,ReferralSite,4,0,0.7,12,5,119,No Payment,1,"It’s nice to have, though not life-changing."
7102,34,Female,Karachi,Organic,9,14,Hot,6,Mobile,Google,1,3,0.4,19,7,39,No Payment,1,The quality is impressive for the price.
19075,31,Male,Lahore,Email,56,8,Cold,7,Mobile,Direct,3,3,0.3,16,6,88,No Payment,0,The quality is below average.
24691,27,Female,Peshawar,Social Media,35,2,Warm,3,Mobile,Twitter,1,2,0.2,23,1,86,No Payment,0,"I’m satisfied, but it’s not a fit for me."
24671,42,Female,Islamabad,Email,7,13,Hot,8,Desktop,Twitter,3,1,0.7,14,6,54,No Payment,1,The product works well for my needs.
6751,29,Female,Lahore,Referral,47,14,Hot,5,Mobile,Facebook,0,1,0.5,8,3,61,Good,1,"Good quality, but there’s room for improvement."
7195,42,Male,Karachi,Social Media,36,15,Warm,7,Mobile,ReferralSite,4,0,0.3,3,4,120,No Payment,1,Very satisfied with the service.
198,35,Female,Karachi,Referral,9,6,Hot,8,Mobile,Google,0,0,0.3,3,9,106,No Payment,0,I quite like the product.
8438,48,Male,Karachi,Referral,14,7,Cold,3,Desktop,ReferralSite,1,1,0.8,2,1,102,Good,0,"It’s passable, but I wouldn’t recommend it."
24996,25,Male,Karachi,Referral,46,14,Cold,0,Mobile,Facebook,5,1,0.2,6,1,96,No Payment,0,The product quality is okay.
25864,28,Male,Islamabad,Social Media,34,11,Hot,2,Desktop,Google,5,2,0.3,23,5,124,No Payment,1,"Happy with the purchase, though not exceptional."
6089,39,Female,Islamabad,Organic,33,11,Hot,9,Tablet,Twitter,1,2,0.5,2,0,146,No Payment,1,A decent product with good value.
3537,46,Male,Gujranwala,Organic,59,4,Hot,8,Mobile,Facebook,0,2,0.6,10,3,148,Good,0,A bit underwhelming overall.
5952,47,Female,Karachi,Email,39,14,Cold,7,Desktop,ReferralSite,5,0,0.7,22,6,69,Good,1,Very satisfied with the service.
21791,41,Male,Islamabad,Referral,17,14,Cold,7,Desktop,Direct,4,0,0.1,6,5,171,No Payment,1,It does the job as advertised.
3589,33,Male,Lahore,Organic,24,10,Warm,6,Desktop,Facebook,2,3,0.6,22,1,195,No Payment,0,The product has potential.
10371,50,Female,Rawalpindi,Referral,51,12,Warm,4,Tablet,Twitter,4,2,0.7,12,3,131,Good,0,It did not meet my expectations.
16860,46,Male,Karachi,Referral,46,3,Cold,3,Desktop,ReferralSite,2,3,0.7,16,4,79,No Payment,0,"It’s okay, but not worth the price."
13964,57,Male,Islamabad,Social Media,34,2,Warm,1,Mobile,Google,3,1,0.5,8,5,86,No Payment,0,I expected more for the cost.
25011,54,Female,Peshawar,Email,52,9,Hot,2,Tablet,Direct,2,0,0.3,12,6,123,Good,0,"I like it, but the price is too high."
15416,39,Male,Faisalabad,Referral,32,12,Warm,3,Tablet,Direct,5,3,0.3,10,1,97,No Payment,0,The quality is below average.
6197,40,Male,Lahore,Referral,37,13,Hot,10,Desktop,Direct,3,3,0.2,13,3,139,Good,1,The product works well for my needs.
1446,44,Male,Islamabad,Email,54,13,Cold,8,Tablet,Google,5,0,0.3,21,5,115,No Payment,1,A good choice for anyone considering it.
25146,35,Female,Lahore,Organic,42,12,Hot,6,Mobile,Twitter,1,3,0.3,6,9,186,Good,1,"Happy with the purchase, though not exceptional."
5047,30,Female,Faisalabad,Social Media,25,8,Cold,9,Mobile,Direct,5,0,0.2,20,3,57,Good,0,The experience was frustrating.
3524,26,Female,Karachi,Social Media,60,15,Hot,6,Desktop,Twitter,5,0,0.1,10,1,141,No Payment,1,It has improved my workflow significantly.
3515,34,Female,Islamabad,Organic,36,13,Hot,2,Desktop,Direct,4,1,0.4,2,10,119,No Payment,1,I use it regularly and it meets my expectations.
21203,34,Female,Lahore,Organic,33,13,Hot,2,Mobile,Google,0,0,0.4,12,9,163,No Payment,1,It does the job as advertised.
10694,39,Female,Lahore,Organic,46,12,Hot,3,Desktop,Google,3,2,0.4,9,0,140,Good,1,A good choice for anyone considering it.
17927,40,Female,Quetta,Social Media,58,5,Warm,8,Desktop,Google,3,3,0.3,18,5,129,No Payment,0,Not as reliable as I hoped.
7164,30,Male,Islamabad,Email,5,14,Warm,4,Mobile,Facebook,5,2,0.7,14,10,64,No Payment,0,It’s functional but needs improvements.
17062,45,Male,Gujranwala,Organic,13,12,Hot,9,Mobile,Direct,4,3,0.5,21,9,145,No Payment,0,I expected more for the cost.
7680,28,Female,Sialkot,Organic,41,3,Cold,2,Desktop,Twitter,3,1,0.3,12,10,172,Good,0,Didn’t quite work as expected.
6589,45,Male,Lahore,Referral,18,14,Cold,10,Desktop,Direct,5,3,0.5,12,10,181,Good,1,Very satisfied with the service.
14041,33,Male,Gujranwala,Social Media,46,11,Hot,8,Tablet,ReferralSite,3,2,0.3,18,6,174,No Payment,0,Disappointing experience.
11683,29,Male,Karachi,Referral,58,11,Hot,1,Mobile,ReferralSite,1,3,0.6,10,7,23,Good,1,A good choice for anyone considering it.
21430,28,Male,Faisalabad,Organic,14,8,Cold,0,Tablet,Direct,0,3,0.5,14,4,26,Good,0,"I’m satisfied, but it’s not a fit for me."
20236,42,Male,Islamabad,Email,20,15,Hot,8,Tablet,ReferralSite,4,0,0.3,2,2,44,Good,0,Disappointing experience.
11025,24,Male,Peshawar,Organic,24,13,Hot,6,Desktop,Twitter,0,0,0.6,23,8,82,No Payment,0,I might look for alternatives.
6895,30,Male,Faisalabad,Organic,29,15,Warm,3,Desktop,ReferralSite,1,0,0.6,4,9,33,No Payment,0,This product didn’t work well for me.
1488,33,Female,Quetta,Email,40,6,Cold,7,Mobile,ReferralSite,5,0,0.3,21,10,153,No Payment,0,Not a fan of the design.
7709,54,Male,Lahore,Email,35,5,Warm,1,Mobile,Google,4,0,0.6,12,0,133,Good,0,Not as reliable as I hoped.
12509,37,Female,Peshawar,Organic,6,8,Cold,7,Desktop,Google,1,2,0.3,9,9,156,Good,0,"It’s useful, but not for my current situation."
16445,28,Female,Lahore,Social Media,43,13,Hot,4,Desktop,Facebook,5,1,0.6,8,8,44,Good,1,The quality is impressive for the price.
21673,31,Male,Lahore,Social Media,52,13,Hot,4,Mobile,Twitter,4,2,0.3,15,5,188,Good,1,Very satisfied with the service.
1584,37,Female,Islamabad,Social Media,23,13,Warm,8,Desktop,Direct,0,3,0.7,6,10,42,No Payment,1,It’s a reliable product.
2919,37,Male,Lahore,Referral,9,15,Warm,7,Tablet,ReferralSite,4,3,0.4,7,0,177,Good,0,"I’m satisfied, but it’s not a fit for me."
21091,33,Female,Islamabad,Email,34,14,Hot,10,Tablet,ReferralSite,5,1,0.5,16,2,187,No Payment,1,This is exactly what I was looking for.
3294,26,Male,Quetta,Organic,35,14,Hot,9,Mobile,Facebook,0,0,0.8,16,4,28,No Payment,0,Not a fan of the design.
14301,29,Female,Lahore,Email,37,11,Hot,2,Mobile,Direct,3,1,0.5,11,4,182,Good,1,This is exactly what I was looking for.
11694,28,Male,Karachi,Referral,33,11,Hot,8,Desktop,Facebook,4,0,0.5,18,0,34,Good,1,I am generally pleased with the purchase.
25532,36,Male,Islamabad,Organic,17,6,Warm,1,Tablet,Google,2,2,0.3,5,10,94,Good,0,It did not meet my expectations.
25828,23,Male,Islamabad,Social Media,51,15,Warm,0,Tablet,Direct,5,1,0.4,11,8,37,Good,0,This product didn’t work well for me.
2239,29,Male,Karachi,Social Media,42,13,Hot,7,Desktop,Facebook,2,2,0.4,19,1,95,No Payment,1,The quality is impressive for the price.
23120,43,Male,Lahore,Email,54,14,Cold,7,Mobile,Twitter,0,3,0.3,18,4,99,Good,1,I use it regularly and it meets my expectations.
20811,20,Male,Lahore,Social Media,19,14,Warm,0,Desktop,Facebook,0,0,0.2,10,9,193,No Payment,0,Didn’t quite work as expected.
10784,22,Female,Karachi,Organic,12,15,Hot,3,Tablet,Twitter,5,3,0.2,8,3,35,Good,0,"It’s just okay, not great."
22156,43,Male,Islamabad,Organic,8,14,Cold,7,Desktop,Facebook,3,1,0.3,11,8,85,No Payment,1,Very satisfied with the service.
15487,38,Male,Rawalpindi,Organic,24,5,Hot,2,Mobile,Facebook,2,2,0.3,11,3,39,No Payment,0,Disappointing experience.
12088,39,Female,Sialkot,Email,34,11,Cold,3,Tablet,Facebook,2,3,0.3,19,1,113,No Payment,0,Not a fan of the design.
17166,58,Female,Islamabad,Social Media,24,7,Warm,7,Mobile,Direct,5,0,0.2,16,7,178,No Payment,0,The product has potential.
13101,34,Male,Lahore,Referral,6,14,Warm,9,Mobile,Google,3,2,0.6,7,9,35,No Payment,1,This is exactly what I was looking for.
14081,35,Male,Faisalabad,Social Media,44,8,Warm,8,Desktop,Direct,5,2,0.4,23,3,39,No Payment,0,The quality is below average.
6153,26,Female,Karachi,Organic,57,12,Hot,6,Desktop,Facebook,3,2,0.3,3,0,92,Good,1,I use it regularly and it meets my expectations.
15313,58,Female,Islamabad,Social Media,46,5,Hot,10,Mobile,Twitter,5,2,0.6,2,8,129,Good,0,"It’s decent, but not for me."
5010,50,Male,Karachi,Email,18,15,Warm,8,Desktop,ReferralSite,5,1,0.3,19,6,45,Good,1,It’s a reliable product.
2557,23,Male,Karachi,Organic,53,9,Warm,6,Desktop,Google,2,2,0.7,7,7,73,No Payment,0,I don't like the product.
18635,28,Male,Karachi,Social Media,43,15,Hot,5,Tablet,Direct,5,3,0.2,1,6,111,Good,1,"Solid product, works as expected."
22580,45,Male,Karachi,Organic,40,9,Hot,2,Desktop,Facebook,1,0,0.2,17,4,193,Good,0,"It’s okay, but not worth the price."
25022,22,Male,Peshawar,Social Media,14,3,Warm,0,Tablet,ReferralSite,0,0,0.2,8,5,199,Good,0,"It’s decent, but not for me."
9844,35,Female,Karachi,Email,57,13,Hot,6,Tablet,Direct,4,2,0.2,21,6,35,No Payment,1,A decent product with good value.
5349,33,Female,Islamabad,Referral,30,14,Hot,8,Tablet,ReferralSite,1,1,0.6,21,9,186,No Payment,1,This product is quite useful.
17563,51,Male,Gujranwala,Social Media,36,15,Warm,10,Desktop,Google,4,2,0.5,5,1,31,No Payment,0,"It’s nice, but not what I need."
1213,49,Female,Lahore,Social Media,6,2,Hot,8,Tablet,ReferralSite,2,0,0.2,15,0,58,Good,0,"It’s nice, but not what I need."
12092,43,Female,Lahore,Organic,28,15,Warm,8,Desktop,Direct,5,0,0.6,1,9,60,Good,1,It’s a reliable product.
18004,36,Female,Lahore,Social Media,39,13,Hot,2,Desktop,Twitter,5,1,0.1,10,0,63,No Payment,1,This is exactly what I was looking for.
15261,32,Female,Karachi,Organic,39,11,Hot,9,Mobile,Google,5,2,0.2,7,9,119,Good,1,It’s a reliable product.
25564,45,Female,Sialkot,Social Media,11,3,Cold,6,Mobile,Google,3,3,0.4,13,10,70,Good,0,A bit underwhelming overall.
7338,25,Female,Lahore,Referral,50,14,Hot,8,Mobile,Facebook,5,3,0.3,10,6,85,No Payment,1,It does the job as advertised.
10234,32,Female,Gujranwala,Organic,17,9,Cold,4,Mobile,Google,1,0,0.4,10,2,188,No Payment,0,"I like it, but the price is too high."
7252,40,Female,Faisalabad,Email,25,13,Cold,1,Desktop,ReferralSite,0,1,0.5,17,1,23,Good,0,I don't like the product.
15343,26,Male,Karachi,Email,42,3,Hot,5,Tablet,Direct,3,2,0.3,12,10,143,Good,0,"It’s just okay, not great."
18510,25,Female,Sialkot,Email,13,4,Hot,7,Mobile,Google,3,2,0.2,5,10,128,Good,0,It’s functional but needs improvements.
8030,40,Female,Islamabad,Email,55,13,Hot,0,Mobile,Google,4,0,0.6,2,5,86,No Payment,1,"Good quality, but there’s room for improvement."
7313,47,Male,Lahore,Social Media,14,14,Hot,6,Desktop,ReferralSite,1,2,0.7,4,8,176,Good,1,"Satisfied overall, no major complaints."
14486,27,Male,Faisalabad,Referral,49,6,Warm,6,Tablet,Facebook,2,1,0.2,8,2,40,Good,0,The product is not bad.
8633,28,Female,Karachi,Organic,15,6,Warm,7,Desktop,Twitter,1,0,0.7,12,4,113,Good,0,"It’s just okay, not great."
4039,30,Female,Karachi,Organic,39,15,Hot,2,Tablet,Google,2,2,0.5,11,3,115,Good,1,This product is quite useful.
26099,58,Male,Multan,Organic,23,14,Warm,4,Tablet,Twitter,5,3,0.5,23,6,40,Good,0,"A good product, but I’m not ready to buy."
12158,20,Female,Lahore,Social Media,43,7,Hot,3,Desktop,Google,2,2,0.1,23,7,25,Good,0,The experience was frustrating.
23781,33,Female,Islamabad,Referral,32,15,Cold,8,Tablet,Direct,4,1,0.1,4,6,181,Good,1,A decent product with good value.
17863,45,Male,Lahore,Referral,49,13,Hot,7,Desktop,Twitter,1,2,0.6,7,6,170,No Payment,1,A good choice for anyone considering it.
3570,30,Male,Karachi,Organic,47,12,Hot,8,Tablet,Twitter,4,0,0.4,17,3,192,Good,1,I use it regularly and it meets my expectations.
22822,39,Male,Karachi,Referral,50,12,Hot,5,Tablet,Facebook,2,3,0.5,2,3,83,No Payment,1,It’s a reliable product.
12572,31,Female,Karachi,Social Media,45,13,Hot,8,Tablet,Google,0,1,0.5,13,3,181,Good,1,I am generally pleased with the purchase.
517,60,Female,Quetta,Email,32,15,Hot,8,Tablet,Google,0,1,0.3,12,0,115,No Payment,0,I expected more for the cost.
7801,52,Female,Karachi,Organic,14,8,Hot,0,Desktop,Direct,3,2,0.3,18,4,172,No Payment,0,Didn’t quite work as expected.
5054,59,Female,Gujranwala,Social Media,23,5,Hot,9,Tablet,Direct,0,3,0.6,14,2,57,Good,0,"It’s decent, but not for me."
17261,29,Male,Karachi,Email,55,11,Hot,8,Desktop,ReferralSite,3,3,0.5,15,1,146,Good,1,I use it regularly and it meets my expectations.
14645,25,Male,Karachi,Social Media,20,12,Warm,7,Mobile,Facebook,2,0,0.8,5,8,174,Good,0,"It’s useful, but not for my current situation."
6884,35,Female,Quetta,Social Media,48,4,Hot,0,Desktop,Twitter,5,2,0.6,15,1,120,No Payment,0,The experience was frustrating.
19833,41,Male,Islamabad,Organic,10,14,Hot,10,Mobile,Twitter,2,3,0.8,20,4,74,Good,1,A decent product with good value.
22162,36,Female,Lahore,Social Media,48,15,Warm,8,Desktop,Twitter,1,2,0.3,12,10,104,No Payment,1,I really liked the product.
25376,34,Female,Peshawar,Referral,29,13,Warm,4,Mobile,Google,3,1,0.4,1,0,29,No Payment,0,Could have been better.
9445,39,Male,Quetta,Referral,30,10,Cold,6,Tablet,Twitter,4,0,0.1,3,2,177,No Payment,0,I don't like the product.
9706,32,Female,Islamabad,Social Media,47,14,Hot,6,Desktop,Direct,3,1,0.2,23,4,191,No Payment,1,A good choice for anyone considering it.
7825,44,Female,Islamabad,Email,29,14,Warm,8,Mobile,Facebook,0,2,0.6,19,6,100,Good,1,"Good quality, but there’s room for improvement."
11731,27,Male,Quetta,Organic,54,15,Warm,7,Mobile,Google,4,2,0.7,18,3,172,No Payment,0,The product has potential.
6377,23,Female,Karachi,Social Media,57,14,Hot,8,Tablet,Google,3,0,0.5,5,4,165,No Payment,0,It did not meet my expectations.
3788,34,Male,Islamabad,Organic,53,14,Cold,8,Desktop,ReferralSite,1,2,0.1,11,10,103,No Payment,1,"It’s nice to have, though not life-changing."
23029,34,Male,Karachi,Social Media,25,14,Cold,8,Tablet,Twitter,3,3,0.1,3,5,175,No Payment,1,The quality is impressive for the price.
9307,49,Male,Sialkot,Social Media,8,2,Cold,7,Tablet,ReferralSite,2,1,0.3,14,4,92,Good,0,I expected more for the cost.
9060,25,Female,Islamabad,Social Media,47,11,Hot,8,Desktop,Google,1,1,0.7,24,9,152,No Payment,1,The product works well for my needs.
8716,52,Male,Rawalpindi,Email,32,6,Cold,2,Desktop,Facebook,1,2,0.6,18,2,165,No Payment,0,It’s functional but needs improvements.
25185,27,Female,Islamabad,Organic,59,15,Hot,2,Mobile,ReferralSite,0,3,0.7,23,1,32,Good,1,A good choice for anyone considering it.
23465,30,Male,Multan,Organic,16,9,Cold,8,Tablet,Direct,1,1,0.5,10,8,200,Good,0,Feels like it’s missing something.
20910,44,Female,Islamabad,Email,28,15,Warm,7,Tablet,Facebook,1,3,0.3,3,10,83,No Payment,1,The product is amazing!
2086,40,Male,Lahore,Email,44,15,Hot,2,Tablet,Twitter,4,1,0.4,21,3,91,Good,1,"Satisfied overall, no major complaints."
23753,54,Male,Karachi,Email,19,9,Warm,2,Desktop,ReferralSite,5,1,0.4,12,3,133,No Payment,0,It’s functional but needs improvements.
9016,55,Male,Karachi,Referral,36,15,Hot,8,Desktop,ReferralSite,1,3,0.5,5,2,174,Good,0,Not a fan of the design.
5738,48,Female,Gujranwala,Social Media,15,6,Hot,0,Desktop,Google,2,1,0.4,16,3,35,No Payment,0,Not satisfied at all.
25700,49,Male,Islamabad,Email,19,14,Warm,7,Mobile,Direct,5,3,0.2,24,4,38,No Payment,1,It’s a reliable product.
9360,41,Female,Quetta,Referral,27,15,Hot,0,Tablet,ReferralSite,3,3,0.4,19,2,187,Good,0,"I’m satisfied, but it’s not a fit for me."
20417,58,Female,Lahore,Email,25,2,Warm,2,Desktop,Facebook,2,3,0.4,4,10,21,Good,0,"A good product, but I’m not ready to buy."
