LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
12150,55,Female,Karachi,Social Media,25,9,Cold,8,Mobile,Twitter,1,1,0.3,22,8,94,No Payment,0,Not satisfied at all.
12151,35,Male,Faisalabad,Social Media,35,2,Cold,6,Mobile,Twitter,0,1,0.2,12,4,69,Good,0,A bit underwhelming overall.
12152,33,Female,Peshawar,Social Media,22,15,Warm,7,Tablet,Google,0,0,0.5,15,10,183,No Payment,0,"I’m satisfied, but it’s not a fit for me."
12153,24,Male,Peshawar,Organic,13,3,Hot,2,Desktop,Google,5,2,0.7,22,7,175,No Payment,0,The product quality is okay.
12154,24,Female,Gujranwala,Organic,31,3,Hot,6,Tablet,Facebook,0,0,0.1,17,5,191,Good,0,Not satisfied at all.
12155,51,Female,Quetta,Email,43,9,Hot,5,Mobile,Direct,0,0,0.2,24,7,148,No Payment,0,The product has potential.
12156,23,Female,Karachi,Referral,48,3,Warm,2,Desktop,Direct,2,1,0.7,5,0,137,Good,0,It did not meet my expectations.
12157,33,Male,Gujranwala,Referral,29,5,Warm,5,Tablet,Facebook,0,3,0.2,21,7,47,Good,0,"It’s just okay, not great."
12158,20,Female,Lahore,Social Media,43,7,Hot,3,Desktop,Google,2,2,0.1,23,7,25,Good,0,The experience was frustrating.
12159,33,Female,Quetta,Social Media,17,15,Hot,2,Desktop,Twitter,1,1,0.7,24,8,61,No Payment,0,It did not meet my expectations.
12160,49,Female,Sialkot,Email,21,11,Hot,10,Mobile,Direct,3,2,0.5,17,6,102,Good,0,It did not meet my expectations.
12161,44,Male,Peshawar,Organic,24,6,Warm,3,Tablet,Google,5,2,0.7,17,0,22,No Payment,0,The product quality is okay.
12162,32,Female,Islamabad,Email,27,10,Cold,8,Mobile,Twitter,0,0,0.5,14,2,50,No Payment,0,Disappointing experience.
12163,51,Female,Lahore,Referral,47,12,Cold,5,Desktop,ReferralSite,2,1,0.1,21,8,167,No Payment,0,I expected more for the cost.
12164,26,Male,Lahore,Organic,17,8,Hot,8,Tablet,Direct,1,3,0.3,5,2,117,No Payment,0,A bit underwhelming overall.
12165,41,Female,Peshawar,Email,29,15,Cold,8,Mobile,Facebook,0,2,0.7,13,5,116,No Payment,0,The quality is below average.
12166,33,Female,Quetta,Organic,51,13,Hot,2,Mobile,Google,0,3,0.8,11,0,67,No Payment,0,Not satisfied at all.
12167,57,Female,Lahore,Social Media,10,10,Cold,0,Desktop,Google,0,1,0.6,6,4,145,No Payment,0,Didn’t quite work as expected.
12168,53,Male,Islamabad,Organic,60,8,Warm,0,Tablet,Direct,2,1,0.5,19,7,47,Good,0,Feels like it’s missing something.
12169,52,Male,Rawalpindi,Email,6,3,Warm,6,Mobile,Twitter,4,3,0.3,10,5,74,Good,0,I expected more for the cost.
12170,40,Male,Karachi,Organic,25,6,Hot,0,Mobile,Direct,1,3,0.4,3,1,179,No Payment,0,Could have been better.
12171,39,Male,Faisalabad,Email,10,2,Warm,7,Tablet,ReferralSite,1,2,0.3,10,3,36,No Payment,0,"A good product, but I’m not ready to buy."
12172,49,Male,Peshawar,Organic,17,11,Cold,7,Tablet,Google,4,2,0.5,2,8,74,Good,0,It did not meet my expectations.
12173,29,Female,Multan,Social Media,39,8,Hot,2,Tablet,ReferralSite,5,0,0.6,2,9,179,No Payment,0,The product is not bad.
12174,52,Male,Gujranwala,Organic,10,6,Hot,2,Desktop,Twitter,3,1,0.7,16,4,45,No Payment,0,Feels like it’s missing something.
12175,26,Female,Rawalpindi,Social Media,6,11,Cold,3,Tablet,Google,5,0,0.5,22,3,190,No Payment,0,I don't like the product.
12176,28,Male,Peshawar,Organic,11,11,Warm,3,Desktop,Direct,0,3,0.2,6,1,41,No Payment,0,"It’s useful, but not for my current situation."
12177,34,Female,Multan,Organic,26,7,Cold,0,Tablet,Twitter,1,1,0.3,10,8,111,Good,0,"Not terrible, but I’ve seen better."
12178,43,Female,Sialkot,Email,51,15,Hot,9,Tablet,Google,2,0,0.5,21,5,145,Good,0,Didn’t quite work as expected.
12179,44,Female,Sialkot,Referral,27,12,Warm,7,Desktop,Direct,1,0,0.1,23,6,67,Good,0,Not satisfied at all.
12180,48,Male,Gujranwala,Email,12,13,Warm,8,Tablet,Direct,3,1,0.1,21,0,43,No Payment,0,Not satisfied at all.
12181,59,Female,Karachi,Social Media,29,2,Hot,8,Mobile,ReferralSite,4,1,0.8,11,2,77,Good,0,"I’m satisfied, but it’s not a fit for me."
12182,52,Male,Lahore,Organic,60,7,Cold,6,Tablet,Google,1,3,0.4,7,4,63,No Payment,0,I might look for alternatives.
12183,32,Male,Peshawar,Email,20,6,Hot,2,Desktop,Twitter,1,3,0.7,12,3,25,No Payment,0,"It’s nice, but not what I need."
12184,45,Female,Peshawar,Organic,24,14,Warm,7,Mobile,Google,2,0,0.8,6,3,74,No Payment,0,Not satisfied at all.
12185,32,Male,Multan,Email,9,5,Cold,8,Desktop,ReferralSite,1,2,0.3,9,4,21,No Payment,0,I don't like the product.
12186,24,Male,Gujranwala,Organic,45,13,Hot,10,Mobile,ReferralSite,3,1,0.5,4,1,86,Good,0,A bit underwhelming overall.
12187,37,Male,Lahore,Referral,26,14,Hot,1,Desktop,ReferralSite,0,1,0.3,20,2,111,No Payment,0,I expected more for the cost.
12188,47,Female,Rawalpindi,Email,27,15,Warm,8,Mobile,Direct,2,3,0.1,12,6,76,No Payment,0,"It’s just okay, not great."
12189,30,Female,Peshawar,Referral,26,6,Cold,4,Desktop,Facebook,0,1,0.6,5,8,29,Good,0,Disappointing experience.
12190,39,Male,Peshawar,Email,12,11,Warm,3,Desktop,ReferralSite,1,3,0.6,11,3,24,Good,0,The experience was frustrating.
12191,56,Female,Islamabad,Organic,13,6,Warm,3,Desktop,Direct,2,1,0.1,17,5,191,Good,0,The product has potential.
12192,26,Male,Islamabad,Referral,17,14,Hot,1,Tablet,Twitter,0,3,0.6,15,2,140,No Payment,0,The product is not bad.
12193,29,Female,Islamabad,Referral,54,3,Warm,6,Tablet,Direct,0,0,0.3,16,9,134,No Payment,0,It’s functional but needs improvements.
12194,49,Male,Karachi,Email,23,2,Warm,9,Mobile,Twitter,2,2,0.1,18,5,117,No Payment,0,The product is not bad.
12195,26,Female,Gujranwala,Social Media,15,12,Warm,1,Desktop,Direct,3,0,0.2,2,5,123,Good,0,It did not meet my expectations.
12196,27,Male,Peshawar,Referral,56,12,Warm,1,Mobile,Twitter,2,1,0.4,2,10,20,Good,0,I expected more for the cost.
12197,35,Female,Lahore,Email,16,5,Hot,3,Desktop,Google,3,1,0.5,12,4,36,No Payment,0,Disappointing experience.
12198,21,Female,Karachi,Organic,56,7,Cold,8,Tablet,Twitter,3,3,0.7,7,6,138,Good,0,It did not meet my expectations.
12199,49,Male,Islamabad,Organic,41,7,Cold,3,Mobile,Twitter,5,1,0.8,3,5,141,Good,0,Could have been better.
12200,31,Male,Lahore,Referral,55,10,Hot,1,Desktop,Direct,3,0,0.1,9,5,51,No Payment,0,I might look for alternatives.
12201,37,Female,Rawalpindi,Social Media,59,14,Hot,0,Mobile,Facebook,5,3,0.7,14,1,137,Good,0,It did not meet my expectations.
12202,21,Male,Karachi,Social Media,49,15,Hot,7,Desktop,ReferralSite,3,2,0.6,6,6,75,Good,0,"I like it, but the price is too high."
12203,50,Male,Multan,Social Media,31,8,Hot,5,Mobile,Facebook,0,0,0.1,7,1,144,Good,0,Didn’t quite work as expected.
12204,53,Male,Karachi,Referral,22,4,Cold,10,Tablet,Direct,0,2,0.6,19,2,140,No Payment,0,It’s functional but needs improvements.
12205,48,Female,Sialkot,Email,15,7,Cold,5,Desktop,Twitter,5,2,0.3,3,7,119,No Payment,0,"It’s nice, but not what I need."
12206,42,Male,Peshawar,Organic,39,14,Cold,4,Desktop,Google,4,1,0.5,21,4,127,Good,0,This product didn’t work well for me.
12207,36,Male,Rawalpindi,Email,43,7,Cold,2,Tablet,Google,1,0,0.6,4,3,178,No Payment,0,The product is not bad.
12208,27,Female,Sialkot,Organic,15,4,Warm,9,Mobile,Direct,4,2,0.2,14,8,83,Good,0,"It’s okay, but not worth the price."
12209,55,Male,Sialkot,Referral,12,11,Hot,5,Mobile,Facebook,3,1,0.6,1,8,132,No Payment,0,I don't like the product.
12210,25,Female,Faisalabad,Referral,31,4,Hot,5,Desktop,Twitter,3,2,0.2,19,4,144,No Payment,0,"I like it, but the price is too high."
12211,42,Female,Quetta,Referral,26,8,Warm,5,Tablet,Direct,3,3,0.3,7,4,85,Good,0,The quality is below average.
12212,47,Male,Gujranwala,Email,9,4,Cold,7,Mobile,Twitter,3,1,0.6,15,3,118,No Payment,0,Not satisfied at all.
12213,33,Female,Rawalpindi,Referral,59,8,Warm,10,Tablet,Direct,5,0,0.6,8,3,139,Good,0,Could have been better.
12214,29,Female,Faisalabad,Email,57,13,Warm,2,Tablet,Facebook,4,3,0.4,14,1,88,No Payment,0,The product quality is okay.
12215,45,Male,Gujranwala,Organic,32,3,Warm,10,Mobile,Twitter,5,1,0.2,3,5,85,No Payment,0,Disappointing experience.
12216,52,Male,Gujranwala,Referral,6,14,Hot,3,Tablet,Facebook,1,0,0.6,20,4,187,Good,0,"It’s okay, but not worth the price."
12217,47,Female,Lahore,Referral,59,8,Hot,9,Mobile,ReferralSite,3,3,0.4,2,4,48,No Payment,0,Not a fan of the design.
12218,52,Male,Faisalabad,Email,26,14,Warm,9,Tablet,Facebook,1,0,0.7,8,6,184,Good,0,"I’m satisfied, but it’s not a fit for me."
12219,41,Female,Peshawar,Email,5,6,Warm,2,Tablet,Facebook,3,1,0.5,2,9,117,Good,0,It did not meet my expectations.
12220,23,Female,Karachi,Referral,33,11,Hot,1,Tablet,Google,2,0,0.1,13,4,46,No Payment,0,The product quality is okay.
12221,48,Female,Gujranwala,Email,57,14,Warm,4,Mobile,Twitter,4,3,0.2,4,2,61,No Payment,0,It’s functional but needs improvements.
12222,37,Female,Islamabad,Organic,21,14,Warm,4,Tablet,Facebook,2,3,0.5,12,2,193,No Payment,0,"It’s passable, but I wouldn’t recommend it."
12223,43,Female,Faisalabad,Social Media,10,9,Cold,0,Desktop,Facebook,5,0,0.6,22,5,62,No Payment,0,This product didn’t work well for me.
12224,26,Female,Quetta,Email,50,10,Cold,2,Desktop,Direct,3,1,0.4,20,0,54,Good,0,A bit underwhelming overall.
12225,23,Female,Faisalabad,Organic,28,12,Warm,0,Tablet,Facebook,1,1,0.4,20,8,26,No Payment,0,A bit underwhelming overall.
12226,44,Female,Karachi,Organic,5,7,Warm,0,Desktop,ReferralSite,4,3,0.7,11,6,166,No Payment,0,I quite like the product.
12227,47,Female,Quetta,Organic,34,11,Hot,7,Desktop,Direct,0,2,0.2,6,4,115,Good,0,A bit underwhelming overall.
12228,32,Male,Sialkot,Email,16,8,Hot,9,Desktop,ReferralSite,5,1,0.7,23,0,50,No Payment,0,"Not terrible, but I’ve seen better."
12229,38,Male,Faisalabad,Referral,19,13,Warm,5,Tablet,Facebook,3,1,0.7,15,0,91,No Payment,0,Not satisfied at all.
12230,32,Female,Rawalpindi,Email,38,12,Hot,2,Mobile,ReferralSite,5,0,0.4,5,5,180,Good,0,Could have been better.
12231,45,Male,Faisalabad,Organic,46,5,Cold,8,Desktop,Google,4,3,0.3,13,7,110,Good,0,I don't like the product.
12232,31,Male,Faisalabad,Email,46,13,Warm,8,Tablet,Facebook,2,1,0.3,23,0,32,Good,0,Not satisfied at all.
12233,58,Female,Faisalabad,Social Media,42,11,Hot,6,Mobile,ReferralSite,3,1,0.6,5,9,31,No Payment,0,"It’s decent, but not for me."
12234,37,Female,Lahore,Social Media,26,2,Warm,1,Desktop,Twitter,5,2,0.6,15,8,140,Good,0,"A good product, but I’m not ready to buy."
12235,53,Male,Quetta,Email,23,8,Cold,4,Tablet,Facebook,4,1,0.7,3,5,192,No Payment,0,Disappointing experience.
12236,58,Female,Multan,Referral,15,9,Hot,1,Desktop,Google,3,2,0.4,19,4,182,Good,0,A bit underwhelming overall.
12237,51,Male,Peshawar,Organic,39,8,Hot,5,Mobile,Google,4,3,0.3,6,0,112,Good,0,"I like it, but the price is too high."
12238,53,Male,Peshawar,Email,33,8,Warm,2,Mobile,Twitter,4,0,0.1,16,8,117,No Payment,0,The experience was frustrating.
12239,47,Male,Peshawar,Social Media,25,4,Hot,6,Tablet,Facebook,2,0,0.6,22,8,37,No Payment,0,This product didn’t work well for me.
12240,26,Male,Lahore,Referral,52,9,Hot,10,Mobile,Direct,4,3,0.4,8,8,180,Good,0,I might look for alternatives.
12241,23,Female,Sialkot,Social Media,37,2,Cold,10,Mobile,Google,5,2,0.5,19,5,93,No Payment,0,"It’s just okay, not great."
12242,35,Male,Peshawar,Referral,13,4,Warm,10,Tablet,Facebook,4,0,0.8,13,8,31,Good,0,It’s functional but needs improvements.
12243,27,Male,Islamabad,Referral,41,15,Cold,4,Mobile,Direct,0,2,0.5,19,1,95,No Payment,0,Didn’t quite work as expected.
12244,34,Male,Lahore,Social Media,52,4,Hot,4,Tablet,Facebook,2,0,0.6,24,6,119,Good,0,The quality is below average.
12245,27,Male,Rawalpindi,Social Media,60,8,Cold,3,Desktop,Twitter,5,2,0.5,9,4,89,Good,0,The product is not bad.
12246,23,Female,Islamabad,Organic,20,13,Warm,6,Desktop,Google,2,2,0.2,12,1,34,No Payment,0,"It’s nice, but not what I need."
12247,22,Male,Rawalpindi,Organic,52,2,Cold,0,Tablet,Twitter,5,0,0.5,3,2,88,No Payment,0,I might look for alternatives.
12248,56,Female,Sialkot,Email,6,8,Cold,5,Mobile,Google,1,3,0.3,7,4,51,No Payment,0,Could have been better.
12249,37,Female,Islamabad,Email,58,9,Warm,1,Mobile,Google,3,0,0.7,13,0,88,No Payment,0,I expected more for the cost.
12250,35,Male,Sialkot,Referral,48,4,Warm,1,Desktop,Google,1,0,0.4,21,2,104,Good,0,"It’s passable, but I wouldn’t recommend it."
12251,24,Female,Multan,Email,56,10,Hot,4,Tablet,Twitter,1,2,0.1,20,5,72,No Payment,0,The product quality is okay.
12252,54,Female,Karachi,Organic,57,5,Cold,4,Mobile,Facebook,3,2,0.4,18,9,164,Good,0,This product didn’t work well for me.
12253,26,Female,Lahore,Referral,49,5,Cold,5,Mobile,Direct,1,1,0.4,12,8,184,No Payment,0,"It’s decent, but not for me."
12254,37,Male,Sialkot,Email,23,10,Hot,0,Tablet,Direct,1,1,0.3,12,5,128,No Payment,0,I expected more for the cost.
12255,34,Female,Quetta,Organic,49,3,Hot,9,Desktop,ReferralSite,4,2,0.4,5,3,128,Good,0,"It’s useful, but not for my current situation."
12256,59,Male,Peshawar,Organic,14,15,Cold,4,Desktop,Direct,5,2,0.5,12,10,76,Good,0,The experience was frustrating.
12257,45,Female,Lahore,Social Media,54,7,Warm,2,Desktop,Direct,2,0,0.5,11,6,66,Good,0,Could have been better.
12258,45,Female,Karachi,Referral,46,7,Hot,7,Tablet,ReferralSite,2,0,0.4,6,10,20,Good,0,Not satisfied at all.
12259,45,Female,Rawalpindi,Organic,7,15,Hot,4,Desktop,Direct,1,1,0.5,24,5,160,No Payment,0,The quality is below average.
12260,26,Female,Islamabad,Organic,36,3,Cold,8,Desktop,ReferralSite,1,0,0.7,2,8,88,Good,0,"I’m satisfied, but it’s not a fit for me."
12261,34,Male,Lahore,Email,50,14,Warm,0,Mobile,Direct,4,1,0.4,6,5,97,Good,0,I don't like the product.
12262,37,Male,Peshawar,Organic,10,4,Hot,9,Tablet,ReferralSite,2,1,0.4,15,4,150,No Payment,0,"It’s nice, but not what I need."
12263,51,Male,Multan,Referral,5,5,Warm,4,Mobile,ReferralSite,5,0,0.7,6,6,193,No Payment,0,I might look for alternatives.
12264,33,Female,Gujranwala,Referral,20,6,Cold,10,Mobile,Facebook,3,1,0.4,6,5,194,No Payment,0,Feels like it’s missing something.
12265,30,Male,Karachi,Social Media,12,6,Warm,4,Desktop,Twitter,1,1,0.4,2,3,100,No Payment,0,"Not terrible, but I’ve seen better."
12266,33,Male,Gujranwala,Referral,22,4,Hot,0,Desktop,Direct,4,3,0.2,3,7,58,Good,0,Didn’t quite work as expected.
12267,42,Male,Quetta,Email,14,15,Cold,2,Tablet,Facebook,5,0,0.3,19,3,138,No Payment,0,The product is not bad.
12268,60,Male,Islamabad,Email,12,8,Hot,5,Mobile,Facebook,3,3,0.5,3,10,164,No Payment,0,"It’s okay, but not worth the price."
12269,38,Female,Peshawar,Social Media,7,5,Cold,9,Tablet,Facebook,4,1,0.3,20,9,193,Good,0,The experience was frustrating.
12270,58,Male,Quetta,Social Media,29,2,Cold,3,Tablet,Twitter,0,3,0.5,13,2,46,Good,0,A bit underwhelming overall.
12271,38,Male,Karachi,Email,27,2,Cold,4,Mobile,ReferralSite,2,0,0.3,3,4,84,Good,0,It’s functional but needs improvements.
12272,20,Male,Multan,Social Media,19,10,Cold,6,Tablet,Direct,0,2,0.4,3,1,161,No Payment,0,"It’s passable, but I wouldn’t recommend it."
12273,26,Male,Lahore,Social Media,54,4,Hot,0,Desktop,Facebook,3,1,0.2,13,6,165,No Payment,0,"It’s nice, but not what I need."
12274,31,Male,Lahore,Social Media,44,10,Hot,7,Desktop,Facebook,3,2,0.5,6,4,43,Good,0,"Not terrible, but I’ve seen better."
12275,52,Female,Sialkot,Social Media,7,4,Hot,1,Mobile,ReferralSite,5,1,0.4,24,7,171,Good,0,Disappointing experience.
12276,59,Female,Rawalpindi,Social Media,19,11,Hot,4,Mobile,Google,4,2,0.8,12,10,44,Good,0,The experience was frustrating.
12277,50,Female,Gujranwala,Social Media,43,15,Cold,6,Desktop,Google,1,3,0.2,17,3,85,No Payment,0,"It’s decent, but not for me."
12278,39,Female,Gujranwala,Email,9,7,Cold,6,Desktop,Google,2,0,0.6,24,7,124,Good,0,"It’s nice, but not what I need."
12279,35,Male,Rawalpindi,Social Media,25,10,Hot,7,Mobile,Facebook,5,0,0.3,5,1,62,No Payment,0,Disappointing experience.
12280,30,Male,Karachi,Organic,43,3,Warm,0,Tablet,Facebook,4,1,0.3,6,5,30,Good,0,Feels like it’s missing something.
12281,40,Female,Sialkot,Email,26,15,Cold,2,Tablet,Twitter,0,0,0.4,6,7,150,Good,0,I don't like the product.
12282,24,Female,Karachi,Social Media,44,12,Cold,1,Mobile,ReferralSite,2,1,0.5,8,3,174,No Payment,0,"It’s okay, but not worth the price."
12283,30,Female,Faisalabad,Referral,30,5,Warm,7,Tablet,Facebook,5,2,0.6,20,4,114,Good,0,Disappointing experience.
12284,31,Female,Multan,Email,58,2,Hot,4,Desktop,Twitter,3,2,0.5,20,5,98,Good,0,Not as reliable as I hoped.
12285,41,Female,Gujranwala,Organic,8,13,Cold,2,Desktop,Google,5,2,0.3,1,2,104,Good,0,It did not meet my expectations.
12286,49,Male,Lahore,Referral,45,9,Cold,5,Mobile,Google,5,2,0.3,14,5,115,No Payment,0,Disappointing experience.
12287,29,Male,Peshawar,Email,20,7,Hot,0,Tablet,Direct,1,0,0.1,14,7,144,No Payment,0,"It’s just okay, not great."
12288,20,Male,Quetta,Organic,53,2,Hot,4,Tablet,Facebook,1,0,0.2,15,7,32,Good,0,A bit underwhelming overall.
12289,50,Female,Islamabad,Email,39,12,Hot,8,Tablet,Google,1,0,0.5,7,2,26,Good,0,It’s functional but needs improvements.
12290,47,Female,Sialkot,Organic,23,6,Warm,1,Desktop,Facebook,1,2,0.2,24,5,95,No Payment,0,Not as reliable as I hoped.
12291,41,Male,Lahore,Organic,23,2,Cold,3,Tablet,Direct,4,1,0.2,19,4,64,Good,0,Could have been better.
12292,21,Male,Sialkot,Social Media,27,13,Cold,3,Tablet,Direct,4,3,0.2,20,8,196,No Payment,0,I might look for alternatives.
12293,31,Female,Rawalpindi,Organic,36,9,Warm,9,Desktop,Twitter,4,3,0.2,5,8,38,Good,0,A bit underwhelming overall.
12294,36,Male,Karachi,Social Media,47,5,Hot,4,Mobile,Facebook,1,0,0.6,18,8,90,No Payment,0,This product didn’t work well for me.
12295,24,Male,Faisalabad,Email,7,12,Cold,6,Tablet,Twitter,2,2,0.6,3,0,141,No Payment,0,It’s functional but needs improvements.
12296,30,Female,Islamabad,Social Media,60,3,Warm,3,Desktop,Google,5,3,0.4,8,0,37,No Payment,0,Not satisfied at all.
12297,20,Male,Karachi,Referral,58,3,Warm,5,Desktop,ReferralSite,4,2,0.4,10,1,83,Good,0,"It’s decent, but not for me."
12298,58,Female,Lahore,Referral,50,15,Cold,3,Mobile,ReferralSite,5,2,0.5,10,1,181,No Payment,0,"It’s just okay, not great."
12299,42,Male,Gujranwala,Email,25,15,Cold,10,Desktop,Facebook,3,1,0.5,18,10,156,Good,0,"It’s okay, but not worth the price."
12300,50,Male,Multan,Social Media,25,10,Cold,10,Mobile,Twitter,1,1,0.4,20,6,22,No Payment,0,"I’m satisfied, but it’s not a fit for me."
12301,57,Female,Sialkot,Referral,38,8,Hot,0,Desktop,Direct,5,2,0.5,8,6,169,No Payment,0,Not satisfied at all.
12302,20,Male,Karachi,Organic,47,5,Cold,5,Desktop,Direct,1,0,0.2,22,7,179,No Payment,0,This product didn’t work well for me.
12303,51,Male,Multan,Organic,44,3,Hot,0,Mobile,ReferralSite,2,3,0.2,18,5,107,No Payment,0,I quite like the product.
12304,35,Male,Islamabad,Referral,52,13,Cold,5,Tablet,Facebook,2,2,0.7,16,5,72,Good,0,The quality is below average.
12305,50,Male,Quetta,Email,45,6,Hot,6,Tablet,Facebook,5,3,0.7,24,1,150,No Payment,0,"I’m satisfied, but it’s not a fit for me."
12306,27,Female,Rawalpindi,Email,20,9,Warm,9,Tablet,Google,3,3,0.2,11,1,56,Good,0,"It’s passable, but I wouldn’t recommend it."
12307,22,Male,Lahore,Referral,52,3,Warm,6,Mobile,ReferralSite,5,3,0.8,6,5,98,No Payment,0,The product has potential.
12308,21,Female,Lahore,Referral,27,7,Hot,4,Mobile,Direct,2,1,0.5,20,3,167,No Payment,0,Not a fan of the design.
12309,56,Female,Gujranwala,Organic,9,10,Cold,2,Mobile,Direct,1,0,0.2,8,9,37,Good,0,Didn’t quite work as expected.
12310,38,Male,Quetta,Email,32,15,Cold,5,Tablet,Google,0,2,0.5,7,1,165,Good,0,The product is not bad.
12311,34,Male,Peshawar,Social Media,34,15,Warm,1,Mobile,Direct,4,1,0.5,20,3,54,No Payment,0,I expected more for the cost.
12312,53,Female,Multan,Social Media,26,15,Cold,4,Desktop,Google,3,2,0.7,5,6,173,Good,0,"It’s decent, but not for me."
12313,52,Male,Peshawar,Referral,6,11,Hot,10,Desktop,Twitter,4,1,0.3,13,10,96,No Payment,0,"It’s okay, but not worth the price."
12314,30,Female,Quetta,Email,8,4,Warm,1,Mobile,Twitter,5,2,0.2,17,1,119,Good,0,Disappointing experience.
12315,29,Female,Islamabad,Email,23,13,Warm,1,Desktop,Google,4,1,0.2,18,1,179,Good,0,"It’s just okay, not great."
12316,26,Female,Islamabad,Email,27,14,Warm,7,Mobile,Google,0,0,0.4,17,3,68,Good,0,Feels like it’s missing something.
12317,26,Female,Faisalabad,Referral,31,8,Hot,5,Desktop,Twitter,5,1,0.6,19,10,50,No Payment,0,"A good product, but I’m not ready to buy."
12318,39,Male,Lahore,Organic,10,8,Cold,1,Tablet,Direct,4,1,0.7,21,8,157,Good,0,Not satisfied at all.
12319,41,Female,Islamabad,Social Media,29,2,Cold,3,Mobile,Google,4,2,0.1,4,10,45,Good,0,I don't like the product.
12320,48,Male,Gujranwala,Email,29,12,Cold,2,Desktop,ReferralSite,2,2,0.2,19,6,177,No Payment,0,"I like it, but the price is too high."
12321,51,Female,Peshawar,Referral,22,11,Hot,5,Desktop,Facebook,4,0,0.3,6,9,25,Good,0,Could have been better.
12322,42,Female,Multan,Social Media,40,2,Warm,5,Mobile,ReferralSite,2,3,0.2,2,5,38,Good,0,"I like it, but the price is too high."
12323,54,Female,Karachi,Organic,34,13,Hot,5,Desktop,Google,4,2,0.8,14,7,60,No Payment,0,It did not meet my expectations.
12324,36,Male,Rawalpindi,Organic,18,2,Hot,1,Desktop,Facebook,3,1,0.1,2,2,44,Good,0,The product is not bad.
12325,51,Male,Gujranwala,Organic,48,2,Cold,8,Mobile,Facebook,0,0,0.1,7,2,24,Good,0,Didn’t quite work as expected.
12326,36,Male,Faisalabad,Email,22,4,Cold,0,Desktop,Facebook,1,2,0.6,17,0,136,Good,0,Not as reliable as I hoped.
12327,43,Female,Lahore,Referral,52,5,Cold,7,Mobile,Direct,5,3,0.4,10,8,64,No Payment,0,"It’s decent, but not for me."
12328,49,Male,Karachi,Referral,18,9,Hot,3,Desktop,Google,1,3,0.3,20,5,38,Good,0,Not satisfied at all.
12329,20,Male,Lahore,Email,13,5,Warm,1,Desktop,Google,2,1,0.3,19,5,20,Good,0,Didn’t quite work as expected.
12330,42,Male,Sialkot,Referral,47,12,Hot,7,Mobile,Facebook,2,2,0.5,5,3,73,No Payment,0,I might look for alternatives.
12331,39,Male,Multan,Social Media,55,10,Warm,1,Desktop,Google,2,2,0.7,12,10,158,No Payment,0,Didn’t quite work as expected.
12332,41,Female,Sialkot,Referral,23,7,Warm,5,Mobile,Facebook,5,2,0.6,16,1,24,Good,0,I might look for alternatives.
12333,53,Male,Sialkot,Referral,43,9,Hot,4,Mobile,Facebook,1,0,0.7,3,3,152,Good,0,I don't like the product.
12334,58,Male,Islamabad,Social Media,16,10,Hot,10,Mobile,Direct,4,1,0.4,16,10,163,Good,0,Not as reliable as I hoped.
12335,50,Female,Islamabad,Referral,50,12,Cold,3,Desktop,Facebook,5,0,0.8,2,4,37,No Payment,0,Didn’t quite work as expected.
12336,27,Male,Islamabad,Referral,56,2,Cold,0,Tablet,Facebook,2,3,0.1,1,10,156,No Payment,0,This product didn’t work well for me.
12337,37,Female,Faisalabad,Referral,20,4,Hot,10,Mobile,Google,4,0,0.7,4,10,158,Good,0,Not a fan of the design.
12338,53,Male,Sialkot,Organic,39,12,Cold,9,Mobile,Direct,5,2,0.2,24,8,135,Good,0,The experience was frustrating.
12339,60,Male,Islamabad,Organic,38,10,Warm,0,Tablet,Facebook,0,3,0.5,12,4,114,Good,0,Disappointing experience.
12340,21,Female,Faisalabad,Social Media,60,2,Hot,4,Desktop,Google,0,3,0.5,18,3,93,Good,0,The quality is below average.
12341,29,Female,Faisalabad,Social Media,58,14,Cold,6,Tablet,ReferralSite,4,1,0.1,21,2,187,No Payment,0,"A good product, but I’m not ready to buy."
12342,46,Male,Faisalabad,Organic,47,3,Cold,1,Desktop,Google,2,0,0.6,2,7,110,Good,0,"It’s just okay, not great."
12343,34,Male,Karachi,Referral,52,4,Warm,1,Mobile,Direct,1,1,0.3,14,8,172,No Payment,0,A bit underwhelming overall.
12344,29,Male,Peshawar,Referral,43,15,Hot,8,Tablet,Direct,5,1,0.5,3,10,28,No Payment,0,Disappointing experience.
12345,42,Female,Peshawar,Email,15,10,Warm,5,Tablet,Facebook,5,1,0.5,6,6,169,Good,0,I expected more for the cost.
12346,51,Male,Lahore,Referral,60,14,Cold,5,Desktop,Facebook,5,0,0.7,20,5,186,No Payment,0,It did not meet my expectations.
12347,21,Female,Multan,Organic,27,11,Warm,10,Tablet,Twitter,0,0,0.7,15,0,179,Good,0,Disappointing experience.
12348,35,Male,Sialkot,Organic,5,13,Cold,8,Mobile,Google,4,2,0.3,2,5,184,No Payment,0,The product is not bad.
12349,56,Female,Islamabad,Referral,52,3,Warm,7,Tablet,Direct,1,2,0.6,10,1,22,Good,0,"It’s decent, but not for me."
